trade,pnl_netto,pnl_tp,pnl_sl
1,99.52273623886828,0.0,-0.47726376113172114
2,100.81431818861883,1.2915819497505459,-0.47726376113172114
3,100.22745261324197,1.2915819497505459,-1.0641293365085778
4,99.74121031894167,1.2915819497505459,-1.5503716308088795
5,99.25473129989317,1.2915819497505459,-2.0368506498573886
6,98.72559981908262,1.2915819497505459,-2.565982130667943
7,98.24033020230534,1.2915819497505459,-3.051251747445217
8,97.66415863847715,1.2915819497505459,-3.627423311273418
9,98.84329563271349,2.470718943986892,-3.627423311273418
10,100.09202039082665,3.71944370210005,-3.627423311273418
11,99.60864706000208,3.71944370210005,-4.110796642097979
12,100.92539505093762,5.036191693035592,-4.110796642097979
13,102.29027106596706,6.401067708065027,-4.110796642097979
14,101.7976065202339,6.401067708065027,-4.603461187831136
15,101.30694002326715,6.401067708065027,-5.094127684797885
16,100.81464888083588,6.401067708065027,-5.58641882722915
17,100.32675699729727,6.401067708065027,-6.074310710767753
18,101.58677401652469,7.661084727292446,-6.074310710767753
19,101.09142458183526,7.661084727292446,-6.569660145457185
20,100.60256476772678,7.661084727292446,-7.058519959565664
21,99.8420761932902,7.661084727292446,-7.8190085340022355
22,99.3505726503483,7.661084727292446,-8.310512076944141
23,98.83654007360089,7.661084727292446,-8.824544653691557
24,97.96069193933302,7.661084727292446,-9.700392787959425
25,97.40624506797523,7.661084727292446,-10.254839659317206
26,96.90886983275718,7.661084727292446,-10.75221489453526
27,96.41236355421147,7.661084727292446,-11.248721173080975
28,95.8889215692412,7.661084727292446,-11.772163158051244
29,95.39206470320525,7.661084727292446,-12.269020024087196
30,94.89582346617661,7.661084727292446,-12.765261261115837
31,94.36819922795216,7.661084727292446,-13.29288549934029
32,95.60700743722686,8.899892936567134,-13.29288549934029
33,95.11170091227166,8.899892936567134,-13.788192024295492
34,94.61232809518143,8.899892936567134,-14.287564841385718
35,95.72970461350846,10.017269454894167,-14.287564841385718
36,95.22379175288897,10.017269454894167,-14.793477702005207
37,94.71519477204959,10.017269454894167,-15.302074682844589
38,94.20748710447592,10.017269454894167,-15.809782350418258
39,93.70398804966106,10.017269454894167,-16.313281405233106
40,94.91188590639489,11.225167311627992,-16.313281405233106
41,94.40189814238191,11.225167311627992,-16.823269169246085
42,93.89742429050872,11.225167311627992,-17.32774302111927
43,95.24679750641471,12.574540527533971,-17.32774302111927
