trade,pnl_netto,pnl_tp,pnl_sl
1,97.55951162289038,0.0,-2.4404883771096135
2,95.10765509631133,0.0,-4.8923449036886675
3,92.57900820839382,0.0,-7.420991791606182
4,95.70315875270845,3.124150544314632,-7.420991791606182
5,93.26491226695764,3.124150544314632,-9.859238277356987
6,98.6095941063825,8.468832383739493,-9.859238277356987
7,96.26047668246203,8.468832383739493,-12.208355701277464
8,93.60800802303837,8.468832383739493,-14.86082436070112
9,90.93532939486626,8.468832383739493,-17.533502988873227
10,95.54914846864132,13.082651457514553,-17.533502988873227
11,100.05939331214589,17.592896301019117,-17.533502988873227
12,105.76744816353393,23.300951152407162,-17.533502988873227
13,109.64271147139402,27.176214460267257,-17.533502988873227
14,115.80490878651409,33.33841177538733,-17.533502988873227
15,113.99513913186,33.33841177538733,-19.343272643527314
16,116.58603460096342,35.92930724449074,-19.343272643527314
17,120.42230691021044,39.76557955373775,-19.343272643527314
18,124.91289699339929,44.25616963692659,-19.343272643527314
19,122.74009621671328,44.25616963692659,-21.51607342021332
20,127.61493821186923,49.13101163208254,-21.51607342021332
21,125.83190097827448,49.13101163208254,-23.29911065380807
22,128.65953122311797,51.95864187692604,-23.29911065380807
23,126.73262493179666,51.95864187692604,-25.226016945129377
24,131.38996830766132,56.61598525279069,-25.226016945129377
25,129.26286798218771,56.61598525279069,-27.353117270602986
26,126.86098550427614,56.61598525279069,-29.754999748514553
27,124.74454739545855,56.61598525279069,-31.87143785733215
28,122.58981273561557,56.61598525279069,-34.026172517175134
29,120.48049737214629,56.61598525279069,-36.13548788064442
30,118.13264348150958,56.61598525279069,-38.48334177128113
31,121.65014284725613,60.13348461853725,-38.48334177128113
32,125.61368962487376,64.09703139615488,-38.48334177128113
33,129.64149022657196,68.12483199785308,-38.48334177128113
34,127.5010599765801,68.12483199785308,-40.62377202127299
35,130.99519577705863,71.61896779833161,-40.62377202127299
36,134.90932516978577,75.53309719105874,-40.62377202127299
37,137.38547492558436,78.00924694685733,-40.62377202127299
38,135.29361194114654,78.00924694685733,-42.71563500571081
39,132.99097902402093,78.00924694685733,-45.01826792283642
40,130.86991238445074,78.00924694685733,-47.13933456240661
41,128.6518614045613,78.00924694685733,-49.35738554229606
42,126.21254331476445,78.00924694685733,-51.79670363209289
43,128.9297488929488,80.72645252504167,-51.79670363209289
44,133.34099653346635,85.13770016555922,-51.79670363209289
45,137.26188849333926,89.05859212543211,-51.79670363209289
46,134.92245361616708,89.05859212543211,-54.136138509265066
47,132.3910931512471,89.05859212543211,-56.66749897418504
48,129.98008463416204,89.05859212543211,-59.078507491270116
49,127.64592922303805,89.05859212543211,-61.41266290239411
50,125.0796679519672,89.05859212543211,-63.97892417346496
51,122.90286645678815,89.05859212543211,-66.15572566864401
52,120.87633979029596,89.05859212543211,-68.1822523351362
53,118.54364579055778,89.05859212543211,-70.51494633487438
54,116.22060143651703,89.05859212543211,-72.83799068891513
55,113.77173711218916,89.05859212543211,-75.286855013243
56,111.32479445489133,89.05859212543211,-77.73379767054082
57,114.39563662623712,92.1294342967779,-77.73379767054082
58,117.40208972394332,95.1358873944841,-77.73379767054082
59,120.43110710873114,98.16490477927192,-77.73379767054082
60,117.97477141484258,98.16490477927192,-80.19013336442939
61,122.57126926514668,102.76140262957603,-80.19013336442939
62,119.81912119266421,102.76140262957603,-82.94228143691186
63,117.50370863160592,102.76140262957603,-85.25769399797015
64,120.62021836566439,105.8779123636345,-85.25769399797015
65,124.17946830320949,109.4371623011796,-85.25769399797015
66,121.24805332686208,109.4371623011796,-88.18910897431756
67,118.39621386006158,109.4371623011796,-91.04094844111806
68,124.12839290582751,115.16934134694553,-91.04094844111806
69,129.91689652660352,120.95784496772154,-91.04094844111806
70,126.9231780583695,120.95784496772154,-94.03466690935208
71,132.3218026799126,126.35646958926463,-94.03466690935208
72,129.88183966495617,126.35646958926463,-96.47462992430852
73,126.9776587864541,126.35646958926463,-99.37881080281059
74,130.6187539058419,129.99756470865245,-99.37881080281059
75,127.62943525606877,129.99756470865245,-102.36812945258373
76,134.89385754298084,137.2619869955645,-102.36812945258373
77,131.69051989213992,137.2619869955645,-105.57146710342465
78,128.82285132865132,137.2619869955645,-108.43913566691324
79,125.45696921627572,137.2619869955645,-111.80501777928885
80,122.50608757715668,137.2619869955645,-114.75589941840789
81,119.28685914455046,137.2619869955645,-117.97512785101411
82,116.23619246192683,137.2619869955645,-121.02579453363774
83,113.07034953647926,137.2619869955645,-124.19163745908531
84,117.79735703887894,141.9889944979642,-124.19163745908531
85,123.05949870403136,147.2511361631166,-124.19163745908531
86,129.6469792056992,153.83861666478444,-124.19163745908531
87,126.63257266238432,153.83861666478444,-127.2060440024002
88,123.93633373500106,153.83861666478444,-129.90228292978347
89,121.35402958731667,153.83861666478444,-132.48458707746786
90,118.5234214496958,153.83861666478444,-135.31519521508872
91,124.62230487537995,159.93750009046857,-135.31519521508872
92,121.79089575788053,159.93750009046857,-138.14660433258814
93,129.40048090673207,167.5470852393201,-138.14660433258814
94,126.26411396873515,167.5470852393201,-141.28297127058508
95,123.42690817743207,167.5470852393201,-144.12017706188817
96,120.47113205403207,167.5470852393201,-147.07595318528817
97,123.90901154483234,170.98496473012037,-147.07595318528817
98,120.91936892357663,170.98496473012037,-150.06559580654388
99,117.83482624986154,170.98496473012037,-153.15013848025896
100,123.9524204502148,177.10255893047363,-153.15013848025896
101,121.00222026877634,177.10255893047363,-156.10033866169744
102,118.1317009314413,177.10255893047363,-158.97085799903246
103,115.23782925893337,177.10255893047363,-161.8647296715404
104,118.36354204881539,180.22827172035565,-161.8647296715404
105,121.63207128685391,183.49680095839418,-161.8647296715404
106,119.19859632996517,183.49680095839418,-164.29820462842915
107,116.59460521642706,183.49680095839418,-166.90219574196726
108,113.99572645042768,183.49680095839418,-169.50107450796662
109,111.20081744836008,183.49680095839418,-172.29598351003423
110,108.25794830715559,183.49680095839418,-175.23885265123872
111,105.13625019105523,183.49680095839418,-178.36055076733908
112,102.23420570334832,183.49680095839418,-181.262595255046
113,99.11208721456885,183.49680095839418,-184.38471374382547
114,102.75600208778634,187.1407158316117,-184.38471374382547
115,99.72683585173473,187.1407158316117,-187.41387997987707
116,96.80081426031275,187.1407158316117,-190.33990157129904
117,93.98181192860892,187.1407158316117,-193.15890390300285
118,101.59973521669069,194.75863911969347,-193.15890390300285
119,107.49493113795614,200.6538350409589,-193.15890390300285
120,112.4694201609067,205.62832406390945,-193.15890390300285
121,117.41666277691324,210.575566679916,-193.15890390300285
122,114.72365057307978,210.575566679916,-195.8519161068363
123,117.6806388414943,213.53255494833053,-195.8519161068363
124,114.67574163659668,213.53255494833053,-198.85681331173393
125,112.0160363809858,213.53255494833053,-201.5165185673448
126,109.3003523737892,213.53255494833053,-204.2322025745414
127,106.1312646692746,213.53255494833053,-207.40129027905598
128,102.92241960037892,213.53255494833053,-210.61013534795165
129,109.17677943073724,219.78691477868887,-210.61013534795165
130,106.42319736647599,219.78691477868887,-213.3637174122129
131,112.44016611259401,225.8038835248069,-213.3637174122129
132,109.62607257270126,225.8038835248069,-216.17781095210566
133,106.83984408529253,225.8038835248069,-218.9640394395144
134,112.7492381751678,231.7132776146822,-218.9640394395144
135,117.44819116767363,236.412230607188,-218.9640394395144
136,122.73687701025962,241.700916449774,-218.9640394395144
137,127.97221414295998,246.93625358247436,-218.9640394395144
138,133.68337659690891,252.6474160364233,-218.9640394395144
139,138.44618149985982,257.4102209393742,-218.9640394395144
140,135.90765331896068,257.4102209393742,-221.50256762041354
141,133.27407902758694,257.4102209393742,-224.1361419117873
142,130.84823277444661,257.4102209393742,-226.5619881649276
143,128.28722705406727,257.4102209393742,-229.12299388530695
144,132.59658461760753,261.71957850291443,-229.12299388530695
145,130.08015929579187,261.71957850291443,-231.63941920712261
146,135.28697767005767,266.92639687718025,-231.63941920712261
147,140.76858602257028,272.4080052296929,-231.63941920712261
148,137.98681718890015,272.4080052296929,-234.42118804079274
149,144.413378139756,278.83456618054873,-234.42118804079274
150,142.00524094777046,278.83456618054873,-236.82932523277827
151,145.0959535275272,281.92527876030545,-236.82932523277827
152,142.74002551610806,281.92527876030545,-239.1852532441974
153,150.28980490884635,289.47505815304373,-239.1852532441974
154,147.68427250755036,289.47505815304373,-241.7907856454934
155,152.16418985829057,293.95497550378394,-241.7907856454934
156,149.74550170589566,293.95497550378394,-244.2094737978883
157,147.15434230366722,293.95497550378394,-246.80063320011675
158,152.17980846079334,298.98044166091006,-246.80063320011675
159,149.57460569896134,298.98044166091006,-249.40583596194875
160,146.864877713323,298.98044166091006,-252.11556394758708
161,151.5055614830805,303.6211254306675,-252.11556394758708
162,148.7535490127965,303.6211254306675,-254.86757641787108
163,146.18290275529347,303.6211254306675,-257.4382226753741
164,144.0545834221378,303.6211254306675,-259.5665420085298
165,141.12205576926286,303.6211254306675,-262.49906966140475
166,146.55099043677984,309.0500600981845,-262.49906966140475
167,143.99293740026772,309.0500600981845,-265.05712269791684
168,150.5021960879845,315.5593187859012,-265.05712269791684
169,148.09184717625925,315.5593187859012,-267.4674716096421
170,153.2272856025022,320.69475721214417,-267.4674716096421
171,159.14166759464769,326.60913920428965,-267.4674716096421
172,156.7504284800375,326.60913920428965,-269.85871072425226
173,154.73907515870292,326.60913920428965,-271.87006404558684
174,159.268196556193,331.13826060177973,-271.87006404558684
175,163.49626794694728,335.366331992534,-271.87006404558684
176,167.79465062299317,339.6647146685799,-271.87006404558684
177,165.51180005574165,339.6647146685799,-274.15291461283834
178,170.0751986109759,344.22811322381415,-274.15291461283834
179,167.69320605003082,344.22811322381415,-276.53490717378344
180,165.4580394174547,344.22811322381415,-278.77007380635956
181,169.85921762432667,348.6292914306861,-278.77007380635956
182,167.60384373164422,348.6292914306861,-281.025447699042
183,170.32095226687906,351.34639996592097,-281.025447699042
184,168.1941127332894,351.34639996592097,-283.1522872326317
185,165.90879674438838,351.34639996592097,-285.4376032215327
186,163.56552816102172,351.34639996592097,-287.7808718048994
187,161.7099652530765,351.34639996592097,-289.6364347128446
188,166.01184228949282,355.6482770023373,-289.6364347128446
189,163.49150830195805,355.6482770023373,-292.1567687003794
190,168.06505039667348,360.22181909705273,-292.1567687003794
191,172.45052345738145,364.6072921577607,-292.1567687003794
192,170.0245747725169,364.6072921577607,-294.58271738524394
193,172.86970651799948,367.4524239032433,-294.58271738524394
194,175.85288510974385,370.4356024949877,-294.58271738524394
195,173.41381819505705,370.4356024949877,-297.02178429993074
196,170.7625472274064,370.4356024949877,-299.6730552675814
197,168.2578225829185,370.4356024949877,-302.1777799120693
198,166.17130348590788,370.4356024949877,-304.2642990090799
199,163.72116111913303,370.4356024949877,-306.71444137585473
200,161.41964516917673,370.4356024949877,-309.01595732581103
201,165.77901093503698,374.79496826084795,-309.01595732581103
202,163.50583914235918,374.79496826084795,-311.2891291184888
203,161.2294155764224,374.79496826084795,-313.56555268442554
204,165.2930843980912,378.85863708251674,-313.56555268442554
205,169.5833368779353,383.1488895623608,-313.56555268442554
206,174.04019398706743,387.6057466714929,-313.56555268442554
207,171.84565802793318,387.6057466714929,-315.7600886435598
208,169.7362720358526,387.6057466714929,-317.8694746356404
209,167.62193415438438,387.6057466714929,-319.9838125171086
210,165.43563265689284,387.6057466714929,-322.1701140146002
211,168.36190009390222,390.5320141085023,-322.1701140146002
212,165.9850189420316,390.5320141085023,-324.5469951664708
213,170.47365216533106,395.0206473318018,-324.5469951664708
214,174.1554151434204,398.70241030989115,-324.5469951664708
215,171.79741251784102,398.70241030989115,-326.9049977920502
216,169.74805251158952,398.70241030989115,-328.9543577983017
217,167.61383926184166,398.70241030989115,-331.0885710480496
218,165.41457388829784,398.70241030989115,-333.2878364215934
219,163.2115973402014,398.70241030989115,-335.49081296968984
220,167.191312315204,402.68212528489374,-335.49081296968984
221,170.0380932769801,405.52890624666986,-335.49081296968984
222,167.50782390600605,405.52890624666986,-338.0210823406639
223,172.2121365775207,410.2332189181845,-338.0210823406639
224,170.05391818159563,410.2332189181845,-340.17930073658897
225,174.39640726274214,414.575707999331,-340.17930073658897
226,172.06972394344118,414.575707999331,-342.50598405588994
227,169.89696354525898,414.575707999331,-344.6787444540721
228,174.1956570475767,418.87440150164866,-344.6787444540721
229,171.75352671262613,418.87440150164866,-347.1208747890227
230,175.5876848072172,422.70855959623975,-347.1208747890227
231,173.3279728630758,422.70855959623975,-349.38058673316414
232,170.83225219862965,422.70855959623975,-351.8763073976103
233,175.3532431232373,427.2295505208474,-351.8763073976103
234,180.09138312987824,431.96769052748834,-351.8763073976103
235,178.00847904458777,431.96769052748834,-353.95921148290074
236,175.63231484744443,431.96769052748834,-356.3353756800441
237,173.90230659737682,431.96769052748834,-358.0653839301117
238,178.0019957653763,436.06737969548783,-358.0653839301117
239,176.2346084742097,436.06737969548783,-359.8327712212783
240,178.8586169977439,438.69138821902203,-359.8327712212783
241,183.3130418692424,443.1458130905205,-359.8327712212783
242,187.58589648025455,447.4186677015327,-359.8327712212783
243,185.48027726753853,447.4186677015327,-361.9383904339943
244,189.47592844553776,451.41431887953195,-361.9383904339943
245,194.31742461008142,456.25581504407563,-361.9383904339943
246,192.14228247366793,456.25581504407563,-364.1135325704078
247,196.73347517673034,460.84700774713804,-364.1135325704078
248,194.61586739213894,460.84700774713804,-366.23114035499924
249,198.78453302330968,465.01567337830875,-366.23114035499924
250,196.68240253842967,465.01567337830875,-368.3332708398792
251,201.5006111569023,469.8338819967814,-368.3332708398792
252,199.64713074048396,469.8338819967814,-370.18675125629755
253,197.75370574032405,469.8338819967814,-372.0801762564575
254,202.40794535836073,474.48812161481806,-372.0801762564575
255,200.5335152970474,474.48812161481806,-373.95460631777087
256,203.61718107818393,477.5717873959546,-373.95460631777087
257,207.23570920947407,481.1903155272447,-373.95460631777087
258,209.48126471991986,483.4358710376905,-373.95460631777087
259,214.2880196146381,488.2426259324087,-373.95460631777087
260,212.6068134352047,488.2426259324087,-375.63581249720426
261,210.80707473971634,488.2426259324087,-377.4355511926926
262,208.8219063666165,488.2426259324087,-379.42071956579247
263,206.90799920555247,488.2426259324087,-381.33462672685647
264,205.0509453483563,488.2426259324087,-383.1916805840526
265,202.9411005017386,488.2426259324087,-385.3015254306703
266,200.82016388472448,488.2426259324087,-387.4224620476844
267,204.94228147284173,492.36474352052596,-387.4224620476844
268,203.0463568095107,492.36474352052596,-389.3183867110154
269,207.75900150585997,497.0773882168752,-389.3183867110154
270,211.1342932339467,500.4526799449619,-389.3183867110154
271,214.7091808926605,504.0275676036757,-389.3183867110154
272,212.7438612821234,504.0275676036757,-391.28370632155253
273,210.6474283720518,504.0275676036757,-393.3801392316241
274,208.6243583593699,504.0275676036757,-395.403209244306
275,206.62735863449976,504.0275676036757,-397.40020896917616
276,211.0193472289026,508.41955619807857,-397.40020896917616
277,208.95230977106485,508.41955619807857,-399.4672464270139
278,212.01042477934223,511.4776712063559,-399.4672464270139
279,215.8319843700826,515.2992307970964,-399.4672464270139
280,213.95522252717117,515.2992307970964,-401.3440082699253
281,212.0192895643512,515.2992307970964,-403.2799412327453
282,210.33664133707933,515.2992307970964,-404.96258946001717
283,213.70301055501687,518.6656000150339,-404.96258946001717
284,211.81136654404617,518.6656000150339,-406.8542334709879
285,210.06106658017774,518.6656000150339,-408.6045334348563
286,212.89216070482243,521.4966941396785,-408.6045334348563
287,211.3644401836246,521.4966941396785,-410.13225395605417
288,214.95530237084162,525.0875563268955,-410.13225395605417
289,217.6025487261526,527.7348026822065,-410.13225395605417
290,216.04626814134107,527.7348026822065,-411.6885345408657
291,214.379311251286,527.7348026822065,-413.3554914309208
292,212.7945551084334,527.7348026822065,-414.9402475737734
293,211.3065572515652,527.7348026822065,-416.42824543064154
294,215.22517937804403,531.6534248086853,-416.42824543064154
295,213.7585634928794,531.6534248086853,-417.89486131580617
296,212.23838872562462,531.6534248086853,-419.41503608306095
297,210.58956212228165,531.6534248086853,-421.0638626864039
298,209.05758508484408,531.6534248086853,-422.5958397238415
299,207.69284727962614,531.6534248086853,-423.96057752905944
300,206.3534223787829,531.6534248086853,-425.30000242990263
301,209.72408207683057,535.024084506733,-425.30000242990263
302,208.11330075865732,535.024084506733,-426.9107837480759
303,210.8810624641609,537.7918462122366,-426.9107837480759
304,209.42302184365568,537.7918462122366,-428.36882436858116
305,212.50747330572136,540.8762976743022,-428.36882436858116
306,211.085579941161,540.8762976743022,-429.79071773314155
307,209.60784182785244,540.8762976743022,-431.2684558464501
308,211.55603062277115,542.8244864692209,-431.2684558464501
309,209.94737110284,542.8244864692209,-432.87711536638125
310,212.57793233901816,545.4550477053991,-432.87711536638125
311,214.40760255862162,547.2847179250026,-432.87711536638125
312,212.7387148217471,547.2847179250026,-434.54600310325577
313,215.8784470794642,550.4244501827197,-434.54600310325577
314,218.92528683571763,553.4712899389732,-434.54600310325577
315,221.85258740608188,556.3985905093374,-434.54600310325577
316,220.23369962339996,556.3985905093374,-436.1648908859377
317,222.89915307989224,559.0640439658297,-436.1648908859377
318,221.2098064648019,559.0640439658297,-437.8542375010281
319,224.94746910815815,562.801706609186,-437.8542375010281
320,228.36747699970294,566.2217145007307,-437.8542375010281
321,231.07285006697376,568.9270875680015,-437.8542375010281
322,229.53089413962923,568.9270875680015,-439.3961934283726
323,232.7027098382784,572.0989032666507,-439.3961934283726
324,231.0801305315072,572.0989032666507,-441.0187727351438
325,229.46668660527783,572.0989032666507,-442.63221666137315
326,232.83619442826202,575.4684110896349,-442.63221666137315
327,230.74329265914753,575.4684110896349,-444.72511843048767
328,228.94383966193968,575.4684110896349,-446.52457142769555
329,231.38028383581673,577.9048552635119,-446.52457142769555
330,235.44037895466283,581.964950382358,-446.52457142769555
331,239.36016716721275,585.884738594908,-446.52457142769555
332,243.1338240561915,589.6583954838867,-446.52457142769555
333,241.40775156404325,589.6583954838867,-448.25064391984375
334,244.6438727556616,592.894516675505,-448.25064391984375
335,248.24603185104684,596.4966757708902,-448.25064391984375
336,252.151712377635,600.4023562974784,-448.25064391984375
337,250.3871116320338,600.4023562974784,-450.0152446654449
338,253.73055273082255,603.7457973962671,-450.0152446654449
339,252.1023267347669,603.7457973962671,-451.6434706615006
340,250.40326331549758,603.7457973962671,-453.3425340807699
341,248.99645981441245,603.7457973962671,-454.74933758185506
342,247.62936917094873,603.7457973962671,-456.11642822531877
343,251.00157443143715,607.1180026567555,-456.11642822531877
344,249.3858651528053,607.1180026567555,-457.73213750395064
345,247.77571949355098,607.1180026567555,-459.34228316320497
346,246.2834725199799,607.1180026567555,-460.83453013677604
347,245.04430790820658,607.1180026567555,-462.07369474854937
348,243.4336415091629,607.1180026567555,-463.68436114759305
349,246.02252070567576,609.7068818532683,-463.68436114759305
350,244.6506866240339,609.7068818532683,-465.0561952292349
351,247.655408403186,612.7116036324204,-465.0561952292349
352,249.78286103222578,614.8390562614602,-465.0561952292349
353,248.1139365720319,614.8390562614602,-466.72511968942877
354,246.44282772582446,614.8390562614602,-468.3962285356362
355,244.62034456362503,614.8390562614602,-470.21871169783566
356,243.01121515808478,614.8390562614602,-471.82784110337593
357,246.2147446758191,618.0425857791945,-471.82784110337593
358,249.57621767409066,621.404058777466,-471.82784110337593
359,247.97617473098796,621.404058777466,-473.42788404647865
360,249.91193002808973,623.3398140745678,-473.42788404647865
361,248.19483803150285,623.3398140745678,-475.1449760430655
362,250.3816196782777,625.5265957213427,-475.1449760430655
363,248.70205380386847,625.5265957213427,-476.82454191747473
364,252.32718798719003,629.1517299046643,-476.82454191747473
365,250.72223958608978,629.1517299046643,-478.42949031857495
366,254.3621344295769,632.7916247481514,-478.42949031857495
367,257.7423083744741,636.1717986930486,-478.42949031857495
368,260.6726888039419,639.1021791225164,-478.42949031857495
369,259.1283960258827,639.1021791225164,-479.9737830966342
370,257.4343753507074,639.1021791225164,-481.6678037718095
371,255.82678275754637,639.1021791225164,-483.2753963649705
372,254.22954958289677,639.1021791225164,-484.8726295396201
373,252.55515206709964,639.1021791225164,-486.54702705541723
374,255.99065316949253,642.5376802249093,-486.54702705541723
375,254.35432030088583,642.5376802249093,-488.18335992402393
376,252.8097222893917,642.5376802249093,-489.7279579355181
377,256.0142193257322,645.7421772612498,-489.7279579355181
378,254.3403545147897,645.7421772612498,-491.4018227464606
379,252.68292381401994,645.7421772612498,-493.05925344723033
380,255.75122634751062,648.8104797947406,-493.05925344723033
381,260.3786448852868,653.4378983325167,-493.05925344723033
382,259.0485036815741,653.4378983325167,-494.389394650943
383,263.2270988628293,657.6164935137718,-494.389394650943
384,261.8399521519751,657.6164935137718,-495.7765413617972
385,260.27542005745374,657.6164935137718,-497.34107345631855
386,263.467110902211,660.8081843585292,-497.34107345631855
387,262.0804672666928,660.8081843585292,-498.7277170918368
388,264.6731417491862,663.4008588410226,-498.7277170918368
389,268.1388033841295,666.8665204759659,-498.7277170918368
390,271.25720336300293,669.9849204548393,-498.7277170918368
391,269.8196718555635,669.9849204548393,-500.1652485992762
392,272.51343554424,672.6786841435157,-500.1652485992762
393,271.1615879191922,672.6786841435157,-501.517096224324
394,269.78312578944747,672.6786841435157,-502.8955583540687
395,268.46784827749,672.6786841435157,-504.2108358660262
396,266.9787364619156,672.6786841435157,-505.6999476816006
397,265.5474362203302,672.6786841435157,-507.131247923186
398,264.1193944927799,672.6786841435157,-508.5592896507363
399,262.9868874569133,672.6786841435157,-509.6917966866029
400,265.64942424276416,675.3412209293666,-509.6917966866029
401,268.49161093815223,678.1834076247546,-509.6917966866029
402,266.9875669060499,678.1834076247546,-511.19584071870526
403,269.5235326923913,680.7193734110961,-511.19584071870526
404,268.3530927615094,680.7193734110961,-512.3662806495871
405,267.0051992663269,680.7193734110961,-513.7141741447697
406,265.39900497260686,680.7193734110961,-515.3203684384897
407,268.23286205820216,683.5532304966913,-515.3203684384897
408,270.83111326933727,686.1514817078264,-515.3203684384897
409,273.55748329820574,688.8778517366949,-515.3203684384897
410,276.5028946631167,691.8232631016058,-515.3203684384897
411,274.9841655053991,691.8232631016058,-516.8390975962074
412,273.5008791935449,691.8232631016058,-518.3223839080615
413,271.8897567138081,691.8232631016058,-519.9335063877983
414,270.2915982108964,691.8232631016058,-521.53166489071
415,274.14577079315734,695.6774356838667,-521.53166489071
416,277.1895029235606,698.72116781427,-521.53166489071
417,275.8237347607499,698.72116781427,-522.8974330535207
418,277.8233016136557,700.7207346671757,-522.8974330535207
419,281.27252121421924,704.1699542677393,-522.8974330535207
420,279.90844147680093,704.1699542677393,-524.2615127909389
421,278.3321137108693,704.1699542677393,-525.8378405568706
422,276.9618812288787,704.1699542677393,-527.2080730388611
423,280.0473267346606,707.2553997735212,-527.2080730388611
424,278.5863434125735,707.2553997735212,-528.6690563609482
425,277.0680167110699,707.2553997735212,-530.1873830624518
426,279.93420774133995,710.1215908037913,-530.1873830624518
427,281.98806605924216,712.1754491216934,-530.1873830624518
428,280.54512719415675,712.1754491216934,-531.6303219275371
429,283.72325619650195,715.3535781240387,-531.6303219275371
430,286.21922893602715,717.8495508635639,-531.6303219275371
431,288.74426604298657,720.3745879705233,-531.6303219275371
432,287.2556138144766,720.3745879705233,-533.1189741560471
433,285.8405270753885,720.3745879705233,-534.5340608951352
434,284.59939108058796,720.3745879705233,-535.7751968899357
435,282.9944378190954,720.3745879705233,-537.3801501514282
436,281.62289181984596,720.3745879705233,-538.7516961506777
437,280.1357329023111,720.3745879705233,-540.2388550682126
438,278.69656114659387,720.3745879705233,-541.6780268239298
439,281.6702751123223,723.3483019362518,-541.6780268239298
440,280.1524400718283,723.3483019362518,-543.1958618644238
441,278.66964458739454,723.3483019362518,-544.6786573488577
442,281.6039681262259,726.2826254750831,-544.6786573488577
443,280.049292709901,726.2826254750831,-546.2333327651825
444,278.7222404250276,726.2826254750831,-547.5603850500559
