trade,pnl_netto,pnl_tp,pnl_sl
1,98.48020005754557,0.0,-1.5197999424544304
2,97.07703418879669,0.0,-2.9229658112033228
3,98.87274899443376,1.7957148056370742,-2.9229658112033228
4,101.88223101089643,4.805196822099747,-2.9229658112033228
5,100.4071397559657,4.805196822099747,-4.398057066134049
6,98.97400070834419,4.805196822099747,-5.831196113755558
7,97.74989577023622,4.805196822099747,-7.055301051863532
8,96.0314823438362,4.805196822099747,-8.773714478263548
9,97.75407596633197,6.527790444595518,-8.773714478263548
10,96.20807949738649,6.527790444595518,-10.31971094720902
11,98.80909573656879,9.128806683777814,-10.31971094720902
12,102.44385286453654,12.763563811745566,-10.31971094720902
13,100.98742854820986,12.763563811745566,-11.776135263535691
14,99.35878423847227,12.763563811745566,-13.40477957327328
15,97.86200535876827,12.763563811745566,-14.901558452977282
16,100.86788962484397,15.769448077821261,-14.901558452977282
17,99.40808577100127,15.769448077821261,-16.36136230681998
18,97.92569386344036,15.769448077821261,-17.843754214380894
19,101.08523602098046,18.92899023536136,-17.843754214380894
20,99.7710535115404,18.92899023536136,-19.15793672382096
21,104.36196036189244,23.519897085713406,-19.15793672382096
22,103.13099436449652,23.519897085713406,-20.388902721216887
23,105.5741616448302,25.96306436604709,-20.388902721216887
24,103.86828663981012,25.96306436604709,-22.094777726236963
25,105.69174822776979,27.786525954006756,-22.094777726236963
26,104.03112802744327,27.786525954006756,-23.75539792656348
27,102.51142995501482,27.786525954006756,-25.275095998991933
28,100.9176250005775,27.786525954006756,-26.868900953429254
29,104.35308105460703,31.22198200803628,-26.868900953429254
30,107.43813632417253,34.307037277601786,-26.868900953429254
31,105.75798273693405,34.307037277601786,-28.54905454066773
32,104.1433609654481,34.307037277601786,-30.163676312153687
33,106.8815587712746,37.04523508342829,-30.163676312153687
34,105.32556918079882,37.04523508342829,-31.719665902629462
35,103.78019527929084,37.04523508342829,-33.26503980413745
36,102.0794208247273,37.04523508342829,-34.965814258701
37,100.4993319562646,37.04523508342829,-36.545903127163704
38,104.30997610369666,40.855879230860346,-36.545903127163704
